name,tumor,view,area_ratio,size_group,size_label,dice,iou,precision,recall
brisc2025_test_00191_gl_sa_t1,glioma,sagittal,0.001220703125,small,small < 1%,0.21276596188545227,0.1190476194024086,0.1190476194024086,1.0
brisc2025_test_00192_gl_sa_t1,glioma,sagittal,0.0269775390625,medium,medium 1%-5%,0.5737265348434448,0.4022556245326996,0.7039473652839661,0.4841628968715668
brisc2025_test_00193_gl_sa_t1,glioma,sagittal,0.098388671875,large,large > 5%,0.3103284239768982,0.18366196751594543,0.6666666865348816,0.20223325490951538
brisc2025_test_00194_gl_sa_t1,glioma,sagittal,0.0050048828125,small,small < 1%,0.89570552110672,0.8111110925674438,0.9012345671653748,0.8902438879013062
brisc2025_test_00195_gl_sa_t1,glioma,sagittal,0.0057373046875,small,small < 1%,0.9263157844543457,0.8627451062202454,0.9166666865348816,0.936170220375061
brisc2025_test_00196_gl_sa_t1,glioma,sagittal,0.019287109375,medium,medium 1%-5%,0.9475308656692505,0.900293231010437,0.9246987700462341,0.9715189933776855
brisc2025_test_00197_gl_sa_t1,glioma,sagittal,0.00848388671875,small,small < 1%,0.8983606696128845,0.8154761791229248,0.8253012299537659,0.9856114983558655
brisc2025_test_00198_gl_sa_t1,glioma,sagittal,0.03875732421875,medium,medium 1%-5%,0.9453977942466736,0.8964496850967407,0.9366306066513062,0.9543306827545166
brisc2025_test_00199_gl_sa_t1,glioma,sagittal,0.03900146484375,medium,medium 1%-5%,0.9277389049530029,0.865217387676239,0.9212962985038757,0.934272289276123
brisc2025_test_00200_gl_sa_t1,glioma,sagittal,0.01519775390625,medium,medium 1%-5%,0.9157088398933411,0.8445229530334473,0.8754578828811646,0.9598393440246582
brisc2025_test_00201_gl_sa_t1,glioma,sagittal,0.0137939453125,medium,medium 1%-5%,0.9492273926734924,0.9033613204956055,0.9471365809440613,0.9513274431228638
brisc2025_test_00202_gl_sa_t1,glioma,sagittal,0.00830078125,small,small < 1%,0.9197080135345459,0.8513513803482056,0.9130434989929199,0.9264705777168274
brisc2025_test_00203_gl_sa_t1,glioma,sagittal,0.02532958984375,medium,medium 1%-5%,0.908857524394989,0.8329411745071411,0.9725274443626404,0.8530120253562927
brisc2025_test_00204_gl_sa_t1,glioma,sagittal,0.00799560546875,small,small < 1%,0.23376622796058655,0.13235294818878174,0.14845360815525055,0.5496183037757874
brisc2025_test_00205_gl_sa_t1,glioma,sagittal,0.0198974609375,medium,medium 1%-5%,0.8528428077697754,0.7434402108192444,0.9375,0.7822085618972778
brisc2025_test_00206_gl_sa_t1,glioma,sagittal,0.031494140625,medium,medium 1%-5%,0.8336886763572693,0.7148080468177795,0.9265402555465698,0.7577519416809082
brisc2025_test_00207_gl_sa_t1,glioma,sagittal,0.00750732421875,small,small < 1%,2.865329640222569e-10,2.865329640222569e-10,4.424778876632729e-10,8.130081607937711e-10
brisc2025_test_00208_gl_sa_t1,glioma,sagittal,0.0355224609375,medium,medium 1%-5%,0.7370303869247437,0.5835694074630737,0.7686567306518555,0.7079038023948669
brisc2025_test_00209_gl_sa_t1,glioma,sagittal,0.0323486328125,medium,medium 1%-5%,0.849372386932373,0.7381818294525146,0.9530516266822815,0.7660377621650696
brisc2025_test_00210_gl_sa_t1,glioma,sagittal,0.0440673828125,medium,medium 1%-5%,0.26281455159187317,0.15128755569458008,0.4017094075679779,0.19529086351394653
brisc2025_test_00211_gl_sa_t1,glioma,sagittal,0.034912109375,medium,medium 1%-5%,0.41351351141929626,0.26064735651016235,0.9107142686843872,0.2674825191497803
brisc2025_test_00212_gl_sa_t1,glioma,sagittal,0.00323486328125,small,small < 1%,0.589595377445221,0.41803279519081116,0.42500001192092896,0.9622641801834106
brisc2025_test_00213_gl_sa_t1,glioma,sagittal,0.00390625,small,small < 1%,0.739393949508667,0.5865384340286255,0.603960394859314,0.953125
brisc2025_test_00214_gl_sa_t1,glioma,sagittal,0.0130615234375,medium,medium 1%-5%,0.6475279331207275,0.4787735939025879,0.49152541160583496,0.9485981464385986
brisc2025_test_00215_gl_sa_t1,glioma,sagittal,0.0125732421875,medium,medium 1%-5%,0.9590361714363098,0.9212962985038757,0.9521530866622925,0.9660193920135498
brisc2025_test_00216_gl_sa_t1,glioma,sagittal,0.03460693359375,medium,medium 1%-5%,0.6379613280296326,0.46838709712028503,0.635726809501648,0.6402116417884827
brisc2025_test_00217_gl_sa_t1,glioma,sagittal,0.01641845703125,medium,medium 1%-5%,1.137656427396827e-10,1.137656427396827e-10,1.63934421593126e-10,3.717472163433655e-10
brisc2025_test_00218_gl_sa_t1,glioma,sagittal,0.02392578125,medium,medium 1%-5%,0.8088397979736328,0.6790352463722229,0.7134503126144409,0.9336734414100647
brisc2025_test_00219_gl_sa_t1,glioma,sagittal,0.0103759765625,medium,medium 1%-5%,0.9457831382751465,0.8971428275108337,0.9691358208656311,0.9235293865203857
brisc2025_test_00220_gl_sa_t1,glioma,sagittal,0.03033447265625,medium,medium 1%-5%,1.4792900238091988e-10,1.4792900238091988e-10,5.58659229987768e-10,2.0120724530947598e-10
brisc2025_test_00221_gl_sa_t1,glioma,sagittal,0.01971435546875,medium,medium 1%-5%,0.9685534834861755,0.9390243887901306,0.9840255379676819,0.9535603523254395
brisc2025_test_00222_gl_sa_t1,glioma,sagittal,0.06298828125,large,large > 5%,0.7606478929519653,0.6137463450431824,0.9984251856803894,0.6143410801887512
brisc2025_test_00223_gl_sa_t1,glioma,sagittal,0.0081787109375,small,small < 1%,0.42517006397247314,0.269978404045105,0.27533039450645447,0.9328358173370361
brisc2025_test_00224_gl_sa_t1,glioma,sagittal,0.0013427734375,small,small < 1%,0.5063291192054749,0.33898305892944336,0.35087719559669495,0.9090909361839294
brisc2025_test_00225_gl_sa_t1,glioma,sagittal,0.00384521484375,small,small < 1%,0.8740741014480591,0.7763158082962036,0.8194444179534912,0.9365079402923584
brisc2025_test_00226_gl_sa_t1,glioma,sagittal,0.01141357421875,medium,medium 1%-5%,0.9526462554931641,0.9095744490623474,0.9941860437393188,0.9144384860992432
brisc2025_test_00227_gl_sa_t1,glioma,sagittal,0.00445556640625,small,small < 1%,0.8156424760818481,0.6886792182922363,0.6886792182922363,1.0
brisc2025_test_00228_gl_sa_t1,glioma,sagittal,0.0054931640625,small,small < 1%,0.9176470637321472,0.8478260636329651,0.9750000238418579,0.8666666746139526
brisc2025_test_00229_gl_sa_t1,glioma,sagittal,0.006103515625,small,small < 1%,0.9157894849777222,0.844660222530365,0.9666666388511658,0.8700000047683716
brisc2025_test_00230_gl_sa_t1,glioma,sagittal,0.0189208984375,medium,medium 1%-5%,0.908527135848999,0.8323863744735718,0.874626874923706,0.9451612830162048
brisc2025_test_00231_gl_sa_t1,glioma,sagittal,0.01904296875,medium,medium 1%-5%,0.9485530257225037,0.9021406769752502,0.9516128897666931,0.9455128312110901
brisc2025_test_00232_gl_sa_t1,glioma,sagittal,0.007080078125,small,small < 1%,0.9083333611488342,0.8320610523223877,0.8790322542190552,0.9396551847457886
brisc2025_test_00233_gl_sa_t1,glioma,sagittal,0.01177978515625,medium,medium 1%-5%,0.960212230682373,0.9234693646430969,0.9836956262588501,0.9378238320350647
brisc2025_test_00234_gl_sa_t1,glioma,sagittal,0.010498046875,medium,medium 1%-5%,0.9642857313156128,0.931034505367279,0.9878048896789551,0.9418604373931885
brisc2025_test_00235_gl_sa_t1,glioma,sagittal,0.00860595703125,small,small < 1%,0.6822916865348816,0.5177865624427795,0.5390946269035339,0.9290780425071716
brisc2025_test_00236_gl_sa_t1,glioma,sagittal,0.019287109375,medium,medium 1%-5%,0.9425287246704102,0.8913043737411499,0.979522168636322,0.9082278609275818
brisc2025_test_00237_gl_sa_t1,glioma,sagittal,0.00750732421875,small,small < 1%,0.5432692170143127,0.37293729186058044,0.38566553592681885,0.9186992049217224
brisc2025_test_00238_gl_sa_t1,glioma,sagittal,0.079345703125,large,large > 5%,0.7247081995010376,0.5682684779167175,0.9854497313499451,0.5730769038200378
brisc2025_test_00239_gl_sa_t1,glioma,sagittal,0.08233642578125,large,large > 5%,0.4653014838695526,0.3031875491142273,1.0,0.3031875491142273
brisc2025_test_00240_gl_sa_t1,glioma,sagittal,0.0125732421875,medium,medium 1%-5%,0.9099307060241699,0.8347457647323608,0.8678414225578308,0.9563106894493103
brisc2025_test_00241_gl_sa_t1,glioma,sagittal,0.01800537109375,medium,medium 1%-5%,0.7910750508308411,0.6543624401092529,0.9848484992980957,0.6610169410705566
brisc2025_test_00242_gl_sa_t1,glioma,sagittal,0.0087890625,small,small < 1%,0.9247311949729919,0.8600000143051147,0.9555555582046509,0.8958333134651184
brisc2025_test_00243_gl_sa_t1,glioma,sagittal,0.02435302734375,medium,medium 1%-5%,0.8372092843055725,0.7200000286102295,0.9965397715568542,0.7218044996261597
brisc2025_test_00244_gl_sa_t1,glioma,sagittal,0.0318603515625,medium,medium 1%-5%,0.9132149815559387,0.840290367603302,0.9410569071769714,0.8869732022285461
brisc2025_test_00245_gl_sa_t1,glioma,sagittal,0.0372314453125,medium,medium 1%-5%,0.9541735053062439,0.9123630523681641,0.9526143670082092,0.9557377099990845
brisc2025_test_00246_gl_sa_t1,glioma,sagittal,0.03753662109375,medium,medium 1%-5%,0.9376000165939331,0.8825300931930542,0.9228346347808838,0.9528455138206482
brisc2025_test_00247_gl_sa_t1,glioma,sagittal,0.019287109375,medium,medium 1%-5%,0.9508196711540222,0.90625,0.9863945841789246,0.9177215099334717
brisc2025_test_00248_gl_sa_t1,glioma,sagittal,0.00750732421875,small,small < 1%,0.9626556038856506,0.9279999732971191,0.9830508232116699,0.9430894255638123
brisc2025_test_00249_gl_sa_t1,glioma,sagittal,0.00714111328125,small,small < 1%,0.9385964870452881,0.8842975497245789,0.9639639854431152,0.9145299196243286
brisc2025_test_00250_gl_sa_t1,glioma,sagittal,0.01092529296875,medium,medium 1%-5%,0.9425287246704102,0.8913043737411499,0.9704142212867737,0.916201114654541
brisc2025_test_00251_gl_sa_t1,glioma,sagittal,0.0372314453125,medium,medium 1%-5%,0.8826714754104614,0.789983868598938,0.9819276928901672,0.8016393184661865
brisc2025_test_00252_gl_sa_t1,glioma,sagittal,0.0576171875,large,large > 5%,0.8246828317642212,0.7016683220863342,0.905063271522522,0.757415235042572
brisc2025_test_00253_gl_sa_t1,glioma,sagittal,0.01654052734375,medium,medium 1%-5%,0.3795309066772461,0.2342105209827423,0.44949495792388916,0.3284132778644562
brisc2025_test_00254_gl_sa_t1,glioma,sagittal,0.03289794921875,medium,medium 1%-5%,0.48603352904319763,0.32103320956230164,0.9830508232116699,0.3228200376033783
brisc2025_test_00255_me_ax_t1,meningioma,axial,0.05157470703125,large,large > 5%,0.964985191822052,0.9323394298553467,0.9678571224212646,0.9621301889419556
brisc2025_test_00256_me_ax_t1,meningioma,axial,0.033447265625,medium,medium 1%-5%,0.7437071204185486,0.5919854044914246,0.9969325065612793,0.5930656790733337
brisc2025_test_00257_me_ax_t1,meningioma,axial,0.05029296875,large,large > 5%,0.9811320900917053,0.9629629850387573,0.9841269850730896,0.9781553149223328
brisc2025_test_00258_me_ax_t1,meningioma,axial,0.03857421875,medium,medium 1%-5%,0.9610801935195923,0.925076425075531,0.9649122953414917,0.9572784900665283
brisc2025_test_00259_me_ax_t1,meningioma,axial,0.07958984375,large,large > 5%,0.9664222598075867,0.9350261092185974,0.9728049635887146,0.9601227045059204
brisc2025_test_00260_me_ax_t1,meningioma,axial,0.0380859375,medium,medium 1%-5%,0.9185441732406616,0.8493589758872986,1.0,0.8493589758872986
brisc2025_test_00261_me_ax_t1,meningioma,axial,0.046142578125,medium,medium 1%-5%,0.8305084705352783,0.7101449370384216,0.7248520851135254,0.9722222089767456
brisc2025_test_00262_me_ax_t1,meningioma,axial,0.03570556640625,medium,medium 1%-5%,0.8731966614723206,0.7749326229095459,0.7855191230773926,0.9829059839248657
brisc2025_test_00263_me_ax_t1,meningioma,axial,0.02410888671875,medium,medium 1%-5%,0.5786272883415222,0.4070904552936554,0.4404761791229248,0.8430379629135132
brisc2025_test_00264_me_ax_t1,meningioma,axial,0.08221435546875,large,large > 5%,0.9597238302230835,0.9225663542747498,0.9928571581840515,0.9287304878234863
brisc2025_test_00265_me_ax_t1,meningioma,axial,0.05670166015625,large,large > 5%,0.9668874144554138,0.9358974099159241,0.9920724630355835,0.9429494142532349
brisc2025_test_00266_me_ax_t1,meningioma,axial,0.04364013671875,medium,medium 1%-5%,0.9779359698295593,0.956824541091919,0.9956521987915039,0.9608391523361206
brisc2025_test_00267_me_ax_t1,meningioma,axial,0.0509033203125,large,large > 5%,0.9788264036178589,0.9585307836532593,0.9877899885177612,0.9700239896774292
brisc2025_test_00268_me_ax_t1,meningioma,axial,0.11614990234375,large,large > 5%,0.7305194735527039,0.5754475593566895,0.9558199048042297,0.5911718606948853
brisc2025_test_00269_me_ax_t1,meningioma,axial,0.0457763671875,medium,medium 1%-5%,0.9665529131889343,0.9352707862854004,0.9902098178863525,0.9440000057220459
brisc2025_test_00270_me_ax_t1,meningioma,axial,0.02545166015625,medium,medium 1%-5%,0.9624242186546326,0.927570104598999,0.9730392098426819,0.9520383477210999
brisc2025_test_00271_me_ax_t1,meningioma,axial,0.09381103515625,large,large > 5%,0.9647371768951416,0.9318765997886658,0.9870660305023193,0.9433962106704712
brisc2025_test_00272_me_ax_t1,meningioma,axial,0.109619140625,large,large > 5%,0.9848399758338928,0.9701327681541443,0.9932050108909607,0.9766147136688232
brisc2025_test_00273_me_ax_t1,meningioma,axial,0.05419921875,large,large > 5%,0.9697661399841309,0.9413067698478699,0.9826589822769165,0.957207202911377
brisc2025_test_00274_me_ax_t1,meningioma,axial,0.049072265625,medium,medium 1%-5%,0.9681122303009033,0.9381952881813049,0.9934554696083069,0.9440298676490784
brisc2025_test_00275_me_ax_t1,meningioma,axial,0.03643798828125,medium,medium 1%-5%,0.8788563013076782,0.7838926315307617,0.7978141903877258,0.9782244563102722
brisc2025_test_00276_me_ax_t1,meningioma,axial,0.00482177734375,small,small < 1%,0.8813559412956238,0.7878788113594055,0.795918345451355,0.9873417615890503
brisc2025_test_00277_me_ax_t1,meningioma,axial,0.026611328125,medium,medium 1%-5%,0.9676674604415894,0.9373601675033569,0.974418580532074,0.96100914478302
brisc2025_test_00278_me_ax_t1,meningioma,axial,0.03533935546875,medium,medium 1%-5%,0.9524632692337036,0.9092409014701843,0.9532871842384338,0.951640784740448
brisc2025_test_00279_me_ax_t1,meningioma,axial,0.0743408203125,large,large > 5%,0.9764035940170288,0.953895092010498,0.9677419066429138,0.9852216839790344
brisc2025_test_00280_me_ax_t1,meningioma,axial,0.154541015625,large,large > 5%,0.9237770438194275,0.858350932598114,0.8884026408195496,0.9620853066444397
brisc2025_test_00281_me_ax_t1,meningioma,axial,0.02447509765625,medium,medium 1%-5%,1.2180267905392839e-10,1.2180267905392839e-10,2.380952379699153e-10,2.493765749456145e-10
brisc2025_test_00282_me_ax_t1,meningioma,axial,0.0352783203125,medium,medium 1%-5%,0.9486948847770691,0.9023972749710083,0.9887429475784302,0.9117646813392639
brisc2025_test_00283_me_ax_t1,meningioma,axial,0.04022216796875,medium,medium 1%-5%,0.9771341681480408,0.9552906155586243,0.9816232919692993,0.9726858735084534
brisc2025_test_00284_me_ax_t1,meningioma,axial,0.01202392578125,medium,medium 1%-5%,0.9848484992980957,0.9701492786407471,0.979899525642395,0.989847719669342
brisc2025_test_00285_me_ax_t1,meningioma,axial,0.05718994140625,large,large > 5%,0.9513227343559265,0.907164454460144,0.9433368444442749,0.959445059299469
brisc2025_test_00286_me_ax_t1,meningioma,axial,0.02655029296875,medium,medium 1%-5%,0.9579439163208008,0.9192824959754944,0.9738717079162598,0.9425287246704102
brisc2025_test_00287_me_ax_t1,meningioma,axial,0.10748291015625,large,large > 5%,0.9852607846260071,0.9709497094154358,0.9835879802703857,0.9869392514228821
brisc2025_test_00288_me_ax_t1,meningioma,axial,0.0302734375,medium,medium 1%-5%,0.9786801934242249,0.9582505226135254,0.9856850504875183,0.9717742204666138
brisc2025_test_00289_me_ax_t1,meningioma,axial,0.03350830078125,medium,medium 1%-5%,0.9524714946746826,0.9092559218406677,0.9960238337516785,0.9125683307647705
brisc2025_test_00290_me_ax_t1,meningioma,axial,0.096435546875,large,large > 5%,0.9537249803543091,0.9115433096885681,0.9904567003250122,0.9196202754974365
brisc2025_test_00291_me_ax_t1,meningioma,axial,0.05517578125,large,large > 5%,0.9750692248344421,0.9513513445854187,0.9766925573348999,0.9734513163566589
brisc2025_test_00292_me_ax_t1,meningioma,axial,0.07464599609375,large,large > 5%,0.9800244569778442,0.960831344127655,0.9772357940673828,0.9828290939331055
brisc2025_test_00293_me_ax_t1,meningioma,axial,0.018798828125,medium,medium 1%-5%,0.961730420589447,0.9262820482254028,0.9863481521606445,0.9383116960525513
brisc2025_test_00294_me_ax_t1,meningioma,axial,0.03582763671875,medium,medium 1%-5%,0.9017632007598877,0.8211008906364441,0.889072835445404,0.9148211479187012
brisc2025_test_00295_me_ax_t1,meningioma,axial,0.0521240234375,large,large > 5%,0.9619815945625305,0.9267480373382568,0.9467120170593262,0.9777517318725586
brisc2025_test_00296_me_ax_t1,meningioma,axial,0.029296875,medium,medium 1%-5%,0.969505786895752,0.940816342830658,0.9787685871124268,0.9604166746139526
brisc2025_test_00297_me_ax_t1,meningioma,axial,0.0640869140625,large,large > 5%,0.9813128709793091,0.9633113741874695,0.9874638319015503,0.9752380847930908
brisc2025_test_00298_me_ax_t1,meningioma,axial,0.080810546875,large,large > 5%,0.9661654233932495,0.9345454573631287,0.9618263244628906,0.9705438017845154
brisc2025_test_00299_me_ax_t1,meningioma,axial,0.0819091796875,large,large > 5%,0.9816135168075562,0.9638909101486206,0.9886621236801147,0.9746646881103516
brisc2025_test_00300_me_ax_t1,meningioma,axial,0.038330078125,medium,medium 1%-5%,0.939519464969635,0.885937511920929,0.9792746305465698,0.9028662443161011
brisc2025_test_00301_me_ax_t1,meningioma,axial,0.031494140625,medium,medium 1%-5%,0.9631106853485107,0.9288461804389954,0.9917864203453064,0.9360465407371521
brisc2025_test_00302_me_ax_t1,meningioma,axial,0.00555419921875,small,small < 1%,0.9157894849777222,0.844660222530365,0.8787878751754761,0.9560439586639404
brisc2025_test_00303_me_ax_t1,meningioma,axial,0.022705078125,medium,medium 1%-5%,0.9492957592010498,0.9034852385520935,0.9970414042472839,0.9059139490127563
brisc2025_test_00304_me_ax_t1,meningioma,axial,0.10906982421875,large,large > 5%,0.9884734153747559,0.9772095680236816,0.993220329284668,0.9837716817855835
brisc2025_test_00305_me_ax_t1,meningioma,axial,0.056884765625,large,large > 5%,0.9580110311508179,0.9194061756134033,0.9874715209007263,0.9302574992179871
brisc2025_test_00306_me_ax_t1,meningioma,axial,0.07427978515625,large,large > 5%,0.9659807085990906,0.9341998100280762,0.9879724979400635,0.9449465870857239
brisc2025_test_00307_me_ax_t1,meningioma,axial,0.0802001953125,large,large > 5%,0.9528339505195618,0.9099167585372925,0.9942100644111633,0.9147641062736511
brisc2025_test_00308_me_ax_t1,meningioma,axial,0.06195068359375,large,large > 5%,0.9168646335601807,0.8464912176132202,0.8853210806846619,0.9507389068603516
brisc2025_test_00309_me_ax_t1,meningioma,axial,0.01190185546875,medium,medium 1%-5%,0.9318801164627075,0.8724489808082581,0.9941860437393188,0.8769230842590332
brisc2025_test_00310_me_ax_t1,meningioma,axial,0.05615234375,large,large > 5%,0.9820163249969482,0.9646680951118469,0.9846994280815125,0.979347825050354
brisc2025_test_00311_me_ax_t1,meningioma,axial,0.017578125,medium,medium 1%-5%,0.7489177584648132,0.5986159443855286,0.9942528605461121,0.6006944179534912
brisc2025_test_00312_me_ax_t1,meningioma,axial,0.03643798828125,medium,medium 1%-5%,0.9134275913238525,0.8406503796577454,0.9663551449775696,0.8659966588020325
brisc2025_test_00313_me_ax_t1,meningioma,axial,0.09332275390625,large,large > 5%,0.9732441306114197,0.9478827118873596,0.9958932399749756,0.9516023397445679
brisc2025_test_00314_me_ax_t1,meningioma,axial,0.0447998046875,medium,medium 1%-5%,0.828341007232666,0.7069813013076782,0.7175648808479309,0.9795640110969543
brisc2025_test_00315_me_ax_t1,meningioma,axial,0.01318359375,medium,medium 1%-5%,0.9365853667259216,0.8807339668273926,0.9896907210350037,0.8888888955116272
brisc2025_test_00316_me_ax_t1,meningioma,axial,0.05120849609375,large,large > 5%,0.9717037677764893,0.9449648857116699,0.9817517995834351,0.9618593454360962
brisc2025_test_00317_me_ax_t1,meningioma,axial,0.0205078125,medium,medium 1%-5%,0.8647746443748474,0.7617647051811218,0.9847908616065979,0.7708333134651184
brisc2025_test_00318_me_ax_t1,meningioma,axial,0.04974365234375,medium,medium 1%-5%,0.9810165166854858,0.9627403616905212,0.9792175889015198,0.982822060585022
brisc2025_test_00319_me_ax_t1,meningioma,axial,0.017578125,medium,medium 1%-5%,0.8994307518005371,0.817241370677948,0.991631805896759,0.8229166865348816
brisc2025_test_00320_me_ax_t1,meningioma,axial,0.0247802734375,medium,medium 1%-5%,0.9245741963386536,0.8597285151481628,0.9134615659713745,0.935960590839386
brisc2025_test_00321_me_ax_t1,meningioma,axial,0.0582275390625,large,large > 5%,0.652601957321167,0.4843423664569855,0.9914529919624329,0.4863731563091278
brisc2025_test_00322_me_ax_t1,meningioma,axial,0.02703857421875,medium,medium 1%-5%,0.9559321999549866,0.9155844449996948,0.9570135474205017,0.9548532962799072
brisc2025_test_00323_me_ax_t1,meningioma,axial,0.03668212890625,medium,medium 1%-5%,0.9760132431983948,0.95315021276474,0.9703947305679321,0.981697142124176
brisc2025_test_00324_me_ax_t1,meningioma,axial,0.0064697265625,small,small < 1%,0.5398457646369934,0.3697183132171631,0.3710247278213501,0.9905660152435303
brisc2025_test_00325_me_ax_t1,meningioma,axial,0.01226806640625,medium,medium 1%-5%,0.9280397295951843,0.8657407164573669,0.9257425665855408,0.93034827709198
brisc2025_test_00326_me_ax_t1,meningioma,axial,0.0308837890625,medium,medium 1%-5%,0.9591226577758789,0.9214559197425842,0.9678068161010742,0.9505928754806519
brisc2025_test_00327_me_ax_t1,meningioma,axial,0.00701904296875,small,small < 1%,0.8936170339584351,0.807692289352417,0.875,0.9130434989929199
brisc2025_test_00328_me_ax_t1,meningioma,axial,0.01422119140625,medium,medium 1%-5%,0.9580574035644531,0.9194915294647217,0.9863636493682861,0.9313304424285889
brisc2025_test_00329_me_ax_t1,meningioma,axial,0.00372314453125,small,small < 1%,0.8828828930854797,0.7903226017951965,0.9800000190734863,0.8032786846160889
brisc2025_test_00330_me_ax_t1,meningioma,axial,0.01287841796875,medium,medium 1%-5%,0.935251772403717,0.8783783912658691,0.946601927280426,0.9241706132888794
brisc2025_test_00331_me_ax_t1,meningioma,axial,0.0068359375,small,small < 1%,0.8738738894462585,0.7760000228881836,0.8818181753158569,0.8660714030265808
brisc2025_test_00332_me_ax_t1,meningioma,axial,0.01885986328125,medium,medium 1%-5%,0.9517470598220825,0.9079365134239197,0.9794520735740662,0.9255663156509399
brisc2025_test_00333_me_ax_t1,meningioma,axial,0.01666259765625,medium,medium 1%-5%,0.9368029832839966,0.881118893623352,0.9509434103965759,0.9230769276618958
brisc2025_test_00334_me_ax_t1,meningioma,axial,0.00909423828125,small,small < 1%,0.9666666388511658,0.9354838728904724,0.9602649211883545,0.9731543660163879
brisc2025_test_00335_me_ax_t1,meningioma,axial,0.0067138671875,small,small < 1%,0.9777777791023254,0.95652174949646,0.95652174949646,1.0
brisc2025_test_00336_me_ax_t1,meningioma,axial,0.0577392578125,large,large > 5%,0.9746630787849426,0.9505783319473267,0.9944994449615479,0.9556025266647339
brisc2025_test_00337_me_ax_t1,meningioma,axial,0.01104736328125,medium,medium 1%-5%,0.9550561904907227,0.9139785170555115,0.9714285731315613,0.939226508140564
brisc2025_test_00338_me_ax_t1,meningioma,axial,0.047119140625,medium,medium 1%-5%,0.9777195453643799,0.9564102292060852,0.9893898963928223,0.9663212299346924
brisc2025_test_00339_me_ax_t1,meningioma,axial,0.02716064453125,medium,medium 1%-5%,0.9421296119689941,0.8905907869338989,0.9713603854179382,0.9146067500114441
brisc2025_test_00340_me_ax_t1,meningioma,axial,0.002197265625,small,small < 1%,0.9459459185600281,0.8974359035491943,0.9210526347160339,0.9722222089767456
brisc2025_test_00341_me_ax_t1,meningioma,axial,0.01904296875,medium,medium 1%-5%,0.9823434948921204,0.965299665927887,0.9839228391647339,0.9807692170143127
brisc2025_test_00342_me_ax_t1,meningioma,axial,0.04119873046875,medium,medium 1%-5%,0.9888142943382263,0.9778761267662048,0.9954954981803894,0.9822221994400024
brisc2025_test_00343_me_ax_t1,meningioma,axial,0.00665283203125,small,small < 1%,0.9395349025726318,0.8859649300575256,0.9528301954269409,0.9266055226325989
brisc2025_test_00344_me_ax_t1,meningioma,axial,0.01922607421875,medium,medium 1%-5%,0.9740259647369385,0.949367105960846,0.9966777563095093,0.9523809552192688
brisc2025_test_00345_me_ax_t1,meningioma,axial,0.01141357421875,medium,medium 1%-5%,0.7162162065505981,0.557894766330719,0.9724770784378052,0.5668449401855469
brisc2025_test_00346_me_ax_t1,meningioma,axial,0.01873779296875,medium,medium 1%-5%,0.9818181991577148,0.9642857313156128,0.9966443181037903,0.9674267172813416
brisc2025_test_00347_me_ax_t1,meningioma,axial,0.035888671875,medium,medium 1%-5%,0.9597197771072388,0.9225589036941528,0.9891696572303772,0.9319728016853333
brisc2025_test_00348_me_ax_t1,meningioma,axial,0.0394287109375,medium,medium 1%-5%,0.9116809368133545,0.8376963138580322,0.8443271517753601,0.99071204662323
brisc2025_test_00349_me_ax_t1,meningioma,axial,0.02056884765625,medium,medium 1%-5%,0.9743589758872986,0.949999988079071,0.9907975196838379,0.9584569931030273
brisc2025_test_00350_me_ax_t1,meningioma,axial,0.01739501953125,medium,medium 1%-5%,0.9238410592079163,0.8584615588188171,0.8746081590652466,0.9789473414421082
brisc2025_test_00351_me_ax_t1,meningioma,axial,0.034912109375,medium,medium 1%-5%,0.7705088257789612,0.6266891956329346,0.948849081993103,0.6486014127731323
brisc2025_test_00352_me_ax_t1,meningioma,axial,0.0125732421875,medium,medium 1%-5%,0.9449999928474426,0.8957346081733704,0.9742268323898315,0.917475700378418
brisc2025_test_00353_me_ax_t1,meningioma,axial,0.015625,medium,medium 1%-5%,0.9269310832023621,0.8638132214546204,0.9955157041549683,0.8671875
brisc2025_test_00354_me_ax_t1,meningioma,axial,0.01739501953125,medium,medium 1%-5%,0.9045801758766174,0.8257839679718018,0.991631805896759,0.8315789699554443
brisc2025_test_00355_me_ax_t1,meningioma,axial,0.01837158203125,medium,medium 1%-5%,0.893203854560852,0.8070175647735596,0.8706624507904053,0.9169435501098633
brisc2025_test_00356_me_ax_t1,meningioma,axial,0.05126953125,large,large > 5%,0.9834123253822327,0.9673659801483154,0.9787735939025879,0.988095223903656
brisc2025_test_00357_me_ax_t1,meningioma,axial,0.0091552734375,small,small < 1%,0.9536423683166504,0.9113923907279968,0.9473684430122375,0.9599999785423279
brisc2025_test_00358_me_ax_t1,meningioma,axial,0.01275634765625,medium,medium 1%-5%,0.9333333373069763,0.875,0.8982300758361816,0.9712918400764465
brisc2025_test_00359_me_ax_t1,meningioma,axial,0.03521728515625,medium,medium 1%-5%,0.9530434608459473,0.9102990031242371,0.9563699960708618,0.9497400522232056
brisc2025_test_00360_me_ax_t1,meningioma,axial,0.021728515625,medium,medium 1%-5%,0.9485095143318176,0.9020618796348572,0.9162303805351257,0.983146071434021
brisc2025_test_00361_me_ax_t1,meningioma,axial,0.013671875,medium,medium 1%-5%,0.7870619893074036,0.648888885974884,0.9931972622871399,0.6517857313156128
